	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT
    61.2	1.214031	64.040500	64.025900	  182.109616	  182.089770
    52.5	0.708570	64.048245	64.033820	  278.104953	  278.100130
    97.9	1.818143	64.050099	64.058920	  277.115881	  277.057100
    90.9	1.237567	64.078098	64.053080	  275.573640	  275.565640
   157.3	2.136420	64.100413	64.144080	  261.853219	  261.849550
    27.8	0.518267	64.103701	64.100990	  263.752524	  263.769100
    29.6	0.554249	64.159426	64.155820	  277.348470	  277.331540
    75.6	1.035127	64.163255	64.142600	  269.810651	  269.801850
    50.2	0.946068	64.169502	64.158570	  269.524658	  269.504790
    27.2	0.883436	64.173785	64.180220	  182.068178	  182.059070
    87.2	1.175679	64.182040	64.176690	  278.857864	  278.803620
    20.8	0.668708	64.244632	64.239010	  187.887514	  187.884480
   153.1	2.060773	64.271538	64.237940	  262.318417	  262.258420
    11.7	0.388596	64.348537	64.345890	  275.491322	  275.487000
    43.6	1.042654	64.364548	64.375440	  211.113581	  211.101390
    59.7	1.114508	64.391228	64.375440	  211.113223	  211.101390
    23.2	0.565081	64.403297	64.396860	  273.473986	  273.473450
    43.5	0.783841	64.420393	64.410500	  198.760480	  198.744400
   126.1	1.712469	64.445305	64.458310	  266.679777	  266.755190
    54.2	0.730498	64.445487	64.454790	  275.160860	  275.133390
    51.4	0.701975	64.480057	64.486240	  271.166277	  271.136380
    19.0	0.438031	64.498319	64.502550	  211.524736	  211.532060
   166.2	2.242533	64.512077	64.478810	  273.987355	  274.061710
   169.1	2.282664	64.575435	64.617530	  274.171506	  274.122890
    22.7	0.736853	64.580258	64.576870	  198.615094	  198.602680
   176.9	2.413249	64.646630	64.637850	  277.991876	  278.104740
   125.2	1.676111	64.651920	64.672780	  265.914350	  265.849300
    71.6	0.979370	64.667947	64.648360	  269.188146	  269.180080
    56.7	0.774694	64.668544	64.683190	  268.252538	  268.239010
   259.7	3.515582	64.668544	64.646030	  268.252538	  268.412630
    84.4	1.137156	64.673561	64.654680	  274.585895	  274.553380
    85.8	1.550577	64.687434	64.672780	  265.893256	  265.849300
    63.0	0.853741	64.710802	64.716380	  265.123127	  265.084260
    95.8	1.300161	64.826003	64.829260	  278.192494	  278.130370
    26.7	0.889852	64.841522	64.838150	  276.278395	  276.293950
   112.1	1.512305	64.846734	64.819600	  265.619906	  265.655820
    89.0	1.648952	64.852050	64.829260	  278.107799	  278.130370
